video_path,path,label,original_path,set,partition,combo
videos/set_2/IMG_1102.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1102/frame_478.jpg,d4,images/set_2/IMG_1102/frame_478.jpg,set_2,train,set_2_d4
videos/set_2/IMG_1102.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1102/frame_678.jpg,d4,images/set_2/IMG_1102/frame_678.jpg,set_2,train,set_2_d4
videos/set_2/IMG_1102.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1102/frame_582.jpg,d4,images/set_2/IMG_1102/frame_582.jpg,set_2,train,set_2_d4
videos/set_2/IMG_1102.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1102/frame_20.jpg,d4,images/set_2/IMG_1102/frame_20.jpg,set_2,train,set_2_d4
videos/set_2/IMG_1103.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1103/frame_852.jpg,e4,images/set_2/IMG_1103/frame_852.jpg,set_2,train,set_2_e4
videos/set_2/IMG_1103.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1103/frame_324.jpg,e4,images/set_2/IMG_1103/frame_324.jpg,set_2,train,set_2_e4
videos/set_2/IMG_1103.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1103/frame_320.jpg,e4,images/set_2/IMG_1103/frame_320.jpg,set_2,train,set_2_e4
videos/set_2/IMG_1103.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1103/frame_232.jpg,e4,images/set_2/IMG_1103/frame_232.jpg,set_2,train,set_2_e4
videos/set_2/IMG_1103.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1103/frame_250.jpg,e4,images/set_2/IMG_1103/frame_250.jpg,set_2,train,set_2_e4
videos/set_2/IMG_1103.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1103/frame_86.jpg,e4,images/set_2/IMG_1103/frame_86.jpg,set_2,train,set_2_e4
videos/set_2/IMG_1103.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1103/frame_46.jpg,e4,images/set_2/IMG_1103/frame_46.jpg,set_2,train,set_2_e4
videos/set_2/IMG_1103.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1103/frame_662.jpg,e4,images/set_2/IMG_1103/frame_662.jpg,set_2,train,set_2_e4
videos/set_2/IMG_1103.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1103/frame_760.jpg,e4,images/set_2/IMG_1103/frame_760.jpg,set_2,train,set_2_e4
videos/set_2/IMG_1103.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1103/frame_122.jpg,e4,images/set_2/IMG_1103/frame_122.jpg,set_2,train,set_2_e4
videos/set_2/IMG_1104.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1104/frame_716.jpg,f4,images/set_2/IMG_1104/frame_716.jpg,set_2,train,set_2_f4
videos/set_2/IMG_1104.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1104/frame_732.jpg,f4,images/set_2/IMG_1104/frame_732.jpg,set_2,train,set_2_f4
videos/set_2/IMG_1104.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1104/frame_730.jpg,f4,images/set_2/IMG_1104/frame_730.jpg,set_2,train,set_2_f4
videos/set_2/IMG_1104.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1104/frame_876.jpg,f4,images/set_2/IMG_1104/frame_876.jpg,set_2,train,set_2_f4
videos/set_2/IMG_1104.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1104/frame_450.jpg,f4,images/set_2/IMG_1104/frame_450.jpg,set_2,train,set_2_f4
videos/set_2/IMG_1104.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1104/frame_364.jpg,f4,images/set_2/IMG_1104/frame_364.jpg,set_2,train,set_2_f4
videos/set_2/IMG_1104.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1104/frame_202.jpg,f4,images/set_2/IMG_1104/frame_202.jpg,set_2,train,set_2_f4
videos/set_2/IMG_1104.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1104/frame_500.jpg,f4,images/set_2/IMG_1104/frame_500.jpg,set_2,train,set_2_f4
videos/set_2/IMG_1104.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1104/frame_740.jpg,f4,images/set_2/IMG_1104/frame_740.jpg,set_2,train,set_2_f4
videos/set_2/IMG_1104.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1104/frame_794.jpg,f4,images/set_2/IMG_1104/frame_794.jpg,set_2,train,set_2_f4
videos/set_2/IMG_1105.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1105/frame_708.jpg,g4,images/set_2/IMG_1105/frame_708.jpg,set_2,train,set_2_g4
videos/set_2/IMG_1105.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1105/frame_422.jpg,g4,images/set_2/IMG_1105/frame_422.jpg,set_2,train,set_2_g4
videos/set_2/IMG_1105.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1105/frame_528.jpg,g4,images/set_2/IMG_1105/frame_528.jpg,set_2,train,set_2_g4
videos/set_2/IMG_1105.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1105/frame_190.jpg,g4,images/set_2/IMG_1105/frame_190.jpg,set_2,train,set_2_g4
videos/set_2/IMG_1105.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1105/frame_66.jpg,g4,images/set_2/IMG_1105/frame_66.jpg,set_2,train,set_2_g4
videos/set_2/IMG_1105.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1105/frame_46.jpg,g4,images/set_2/IMG_1105/frame_46.jpg,set_2,train,set_2_g4
videos/set_2/IMG_1105.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1105/frame_576.jpg,g4,images/set_2/IMG_1105/frame_576.jpg,set_2,train,set_2_g4
videos/set_2/IMG_1105.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1105/frame_600.jpg,g4,images/set_2/IMG_1105/frame_600.jpg,set_2,train,set_2_g4
videos/set_2/IMG_1105.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1105/frame_512.jpg,g4,images/set_2/IMG_1105/frame_512.jpg,set_2,train,set_2_g4
videos/set_2/IMG_1105.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1105/frame_492.jpg,g4,images/set_2/IMG_1105/frame_492.jpg,set_2,train,set_2_g4
videos/set_2/IMG_1106.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1106/frame_866.jpg,h4,images/set_2/IMG_1106/frame_866.jpg,set_2,train,set_2_h4
videos/set_2/IMG_1106.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1106/frame_616.jpg,h4,images/set_2/IMG_1106/frame_616.jpg,set_2,train,set_2_h4
videos/set_2/IMG_1106.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1106/frame_762.jpg,h4,images/set_2/IMG_1106/frame_762.jpg,set_2,train,set_2_h4
videos/set_2/IMG_1106.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1106/frame_882.jpg,h4,images/set_2/IMG_1106/frame_882.jpg,set_2,train,set_2_h4
videos/set_2/IMG_1106.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1106/frame_514.jpg,h4,images/set_2/IMG_1106/frame_514.jpg,set_2,train,set_2_h4
videos/set_2/IMG_1106.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1106/frame_822.jpg,h4,images/set_2/IMG_1106/frame_822.jpg,set_2,train,set_2_h4
videos/set_2/IMG_1106.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1106/frame_344.jpg,h4,images/set_2/IMG_1106/frame_344.jpg,set_2,train,set_2_h4
videos/set_2/IMG_1106.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1106/frame_928.jpg,h4,images/set_2/IMG_1106/frame_928.jpg,set_2,train,set_2_h4
videos/set_2/IMG_1106.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1106/frame_52.jpg,h4,images/set_2/IMG_1106/frame_52.jpg,set_2,train,set_2_h4
videos/set_2/IMG_1106.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1106/frame_134.jpg,h4,images/set_2/IMG_1106/frame_134.jpg,set_2,train,set_2_h4
videos/set_3/IMG_1108.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1108/frame_602.jpg,a1,images/set_3/IMG_1108/frame_602.jpg,set_3,train,set_3_a1
videos/set_3/IMG_1108.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1108/frame_136.jpg,a1,images/set_3/IMG_1108/frame_136.jpg,set_3,train,set_3_a1
videos/set_3/IMG_1108.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1108/frame_604.jpg,a1,images/set_3/IMG_1108/frame_604.jpg,set_3,train,set_3_a1
videos/set_3/IMG_1108.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1108/frame_510.jpg,a1,images/set_3/IMG_1108/frame_510.jpg,set_3,train,set_3_a1
videos/set_3/IMG_1108.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1108/frame_88.jpg,a1,images/set_3/IMG_1108/frame_88.jpg,set_3,train,set_3_a1
videos/set_3/IMG_1108.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1108/frame_564.jpg,a1,images/set_3/IMG_1108/frame_564.jpg,set_3,train,set_3_a1
videos/set_3/IMG_1108.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1108/frame_654.jpg,a1,images/set_3/IMG_1108/frame_654.jpg,set_3,train,set_3_a1
videos/set_3/IMG_1108.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1108/frame_442.jpg,a1,images/set_3/IMG_1108/frame_442.jpg,set_3,train,set_3_a1
videos/set_3/IMG_1108.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1108/frame_358.jpg,a1,images/set_3/IMG_1108/frame_358.jpg,set_3,train,set_3_a1
videos/set_3/IMG_1108.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1108/frame_350.jpg,a1,images/set_3/IMG_1108/frame_350.jpg,set_3,train,set_3_a1
videos/set_3/IMG_1109.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1109/frame_680.jpg,b1,images/set_3/IMG_1109/frame_680.jpg,set_3,train,set_3_b1
videos/set_3/IMG_1109.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1109/frame_382.jpg,b1,images/set_3/IMG_1109/frame_382.jpg,set_3,train,set_3_b1
videos/set_3/IMG_1109.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1109/frame_614.jpg,b1,images/set_3/IMG_1109/frame_614.jpg,set_3,train,set_3_b1
videos/set_3/IMG_1109.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1109/frame_688.jpg,b1,images/set_3/IMG_1109/frame_688.jpg,set_3,train,set_3_b1
videos/set_3/IMG_1109.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1109/frame_236.jpg,b1,images/set_3/IMG_1109/frame_236.jpg,set_3,train,set_3_b1
videos/set_3/IMG_1109.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1109/frame_202.jpg,b1,images/set_3/IMG_1109/frame_202.jpg,set_3,train,set_3_b1
videos/set_3/IMG_1109.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1109/frame_564.jpg,b1,images/set_3/IMG_1109/frame_564.jpg,set_3,train,set_3_b1
videos/set_3/IMG_1109.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1109/frame_252.jpg,b1,images/set_3/IMG_1109/frame_252.jpg,set_3,train,set_3_b1
videos/set_3/IMG_1109.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1109/frame_48.jpg,b1,images/set_3/IMG_1109/frame_48.jpg,set_3,train,set_3_b1
videos/set_3/IMG_1109.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1109/frame_430.jpg,b1,images/set_3/IMG_1109/frame_430.jpg,set_3,train,set_3_b1
videos/set_3/IMG_1110.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1110/frame_386.jpg,c1,images/set_3/IMG_1110/frame_386.jpg,set_3,train,set_3_c1
videos/set_3/IMG_1110.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1110/frame_130.jpg,c1,images/set_3/IMG_1110/frame_130.jpg,set_3,train,set_3_c1
videos/set_3/IMG_1110.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1110/frame_138.jpg,c1,images/set_3/IMG_1110/frame_138.jpg,set_3,train,set_3_c1
videos/set_3/IMG_1110.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1110/frame_474.jpg,c1,images/set_3/IMG_1110/frame_474.jpg,set_3,train,set_3_c1
videos/set_3/IMG_1110.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1110/frame_212.jpg,c1,images/set_3/IMG_1110/frame_212.jpg,set_3,train,set_3_c1
videos/set_3/IMG_1110.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1110/frame_498.jpg,c1,images/set_3/IMG_1110/frame_498.jpg,set_3,train,set_3_c1
videos/set_3/IMG_1110.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1110/frame_522.jpg,c1,images/set_3/IMG_1110/frame_522.jpg,set_3,train,set_3_c1
videos/set_3/IMG_1110.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1110/frame_446.jpg,c1,images/set_3/IMG_1110/frame_446.jpg,set_3,train,set_3_c1
videos/set_3/IMG_1110.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1110/frame_598.jpg,c1,images/set_3/IMG_1110/frame_598.jpg,set_3,train,set_3_c1
videos/set_3/IMG_1110.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1110/frame_540.jpg,c1,images/set_3/IMG_1110/frame_540.jpg,set_3,train,set_3_c1
videos/set_3/IMG_1111.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1111/frame_316.jpg,d1,images/set_3/IMG_1111/frame_316.jpg,set_3,train,set_3_d1
videos/set_3/IMG_1111.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1111/frame_322.jpg,d1,images/set_3/IMG_1111/frame_322.jpg,set_3,train,set_3_d1
videos/set_3/IMG_1111.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1111/frame_756.jpg,d1,images/set_3/IMG_1111/frame_756.jpg,set_3,train,set_3_d1
videos/set_3/IMG_1111.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1111/frame_776.jpg,d1,images/set_3/IMG_1111/frame_776.jpg,set_3,train,set_3_d1
videos/set_3/IMG_1111.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1111/frame_358.jpg,d1,images/set_3/IMG_1111/frame_358.jpg,set_3,train,set_3_d1
videos/set_3/IMG_1111.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1111/frame_34.jpg,d1,images/set_3/IMG_1111/frame_34.jpg,set_3,train,set_3_d1
videos/set_3/IMG_1111.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1111/frame_574.jpg,d1,images/set_3/IMG_1111/frame_574.jpg,set_3,train,set_3_d1
videos/set_3/IMG_1111.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1111/frame_66.jpg,d1,images/set_3/IMG_1111/frame_66.jpg,set_3,train,set_3_d1
videos/set_3/IMG_1111.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1111/frame_974.jpg,d1,images/set_3/IMG_1111/frame_974.jpg,set_3,train,set_3_d1
videos/set_3/IMG_1111.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1111/frame_310.jpg,d1,images/set_3/IMG_1111/frame_310.jpg,set_3,train,set_3_d1
videos/set_3/IMG_1112.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1112/frame_850.jpg,e1,images/set_3/IMG_1112/frame_850.jpg,set_3,train,set_3_e1
videos/set_3/IMG_1112.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1112/frame_814.jpg,e1,images/set_3/IMG_1112/frame_814.jpg,set_3,train,set_3_e1
videos/set_3/IMG_1112.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1112/frame_250.jpg,e1,images/set_3/IMG_1112/frame_250.jpg,set_3,train,set_3_e1
videos/set_3/IMG_1112.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1112/frame_254.jpg,e1,images/set_3/IMG_1112/frame_254.jpg,set_3,train,set_3_e1
videos/set_3/IMG_1112.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1112/frame_510.jpg,e1,images/set_3/IMG_1112/frame_510.jpg,set_3,train,set_3_e1
videos/set_3/IMG_1112.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1112/frame_132.jpg,e1,images/set_3/IMG_1112/frame_132.jpg,set_3,train,set_3_e1
videos/set_3/IMG_1112.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1112/frame_452.jpg,e1,images/set_3/IMG_1112/frame_452.jpg,set_3,train,set_3_e1
videos/set_3/IMG_1112.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1112/frame_534.jpg,e1,images/set_3/IMG_1112/frame_534.jpg,set_3,train,set_3_e1
videos/set_3/IMG_1112.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1112/frame_896.jpg,e1,images/set_3/IMG_1112/frame_896.jpg,set_3,train,set_3_e1
videos/set_3/IMG_1112.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1112/frame_822.jpg,e1,images/set_3/IMG_1112/frame_822.jpg,set_3,train,set_3_e1
videos/set_3/IMG_1113.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1113/frame_796.jpg,f1,images/set_3/IMG_1113/frame_796.jpg,set_3,train,set_3_f1
videos/set_3/IMG_1113.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1113/frame_352.jpg,f1,images/set_3/IMG_1113/frame_352.jpg,set_3,train,set_3_f1
videos/set_3/IMG_1113.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1113/frame_576.jpg,f1,images/set_3/IMG_1113/frame_576.jpg,set_3,train,set_3_f1
videos/set_3/IMG_1113.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1113/frame_394.jpg,f1,images/set_3/IMG_1113/frame_394.jpg,set_3,train,set_3_f1
videos/set_3/IMG_1113.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1113/frame_386.jpg,f1,images/set_3/IMG_1113/frame_386.jpg,set_3,train,set_3_f1
videos/set_3/IMG_1113.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1113/frame_34.jpg,f1,images/set_3/IMG_1113/frame_34.jpg,set_3,train,set_3_f1
videos/set_3/IMG_1113.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1113/frame_508.jpg,f1,images/set_3/IMG_1113/frame_508.jpg,set_3,train,set_3_f1
videos/set_3/IMG_1113.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1113/frame_680.jpg,f1,images/set_3/IMG_1113/frame_680.jpg,set_3,train,set_3_f1
videos/set_3/IMG_1113.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1113/frame_790.jpg,f1,images/set_3/IMG_1113/frame_790.jpg,set_3,train,set_3_f1
videos/set_3/IMG_1113.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1113/frame_90.jpg,f1,images/set_3/IMG_1113/frame_90.jpg,set_3,train,set_3_f1
videos/set_3/IMG_1114.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1114/frame_816.jpg,g1,images/set_3/IMG_1114/frame_816.jpg,set_3,train,set_3_g1
videos/set_3/IMG_1114.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1114/frame_76.jpg,g1,images/set_3/IMG_1114/frame_76.jpg,set_3,train,set_3_g1
videos/set_3/IMG_1114.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1114/frame_8.jpg,g1,images/set_3/IMG_1114/frame_8.jpg,set_3,train,set_3_g1
videos/set_3/IMG_1114.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1114/frame_712.jpg,g1,images/set_3/IMG_1114/frame_712.jpg,set_3,train,set_3_g1
videos/set_3/IMG_1114.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1114/frame_840.jpg,g1,images/set_3/IMG_1114/frame_840.jpg,set_3,train,set_3_g1
videos/set_3/IMG_1114.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1114/frame_366.jpg,g1,images/set_3/IMG_1114/frame_366.jpg,set_3,train,set_3_g1
videos/set_3/IMG_1114.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1114/frame_796.jpg,g1,images/set_3/IMG_1114/frame_796.jpg,set_3,train,set_3_g1
videos/set_3/IMG_1114.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1114/frame_656.jpg,g1,images/set_3/IMG_1114/frame_656.jpg,set_3,train,set_3_g1
videos/set_3/IMG_1114.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1114/frame_730.jpg,g1,images/set_3/IMG_1114/frame_730.jpg,set_3,train,set_3_g1
videos/set_3/IMG_1114.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1114/frame_150.jpg,g1,images/set_3/IMG_1114/frame_150.jpg,set_3,train,set_3_g1
videos/set_3/IMG_1115.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1115/frame_522.jpg,h1,images/set_3/IMG_1115/frame_522.jpg,set_3,train,set_3_h1
videos/set_3/IMG_1115.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1115/frame_954.jpg,h1,images/set_3/IMG_1115/frame_954.jpg,set_3,train,set_3_h1
videos/set_3/IMG_1115.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1115/frame_614.jpg,h1,images/set_3/IMG_1115/frame_614.jpg,set_3,train,set_3_h1
videos/set_3/IMG_1115.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1115/frame_756.jpg,h1,images/set_3/IMG_1115/frame_756.jpg,set_3,train,set_3_h1
videos/set_3/IMG_1115.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1115/frame_524.jpg,h1,images/set_3/IMG_1115/frame_524.jpg,set_3,train,set_3_h1
videos/set_3/IMG_1115.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1115/frame_18.jpg,h1,images/set_3/IMG_1115/frame_18.jpg,set_3,train,set_3_h1
videos/set_3/IMG_1115.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1115/frame_434.jpg,h1,images/set_3/IMG_1115/frame_434.jpg,set_3,train,set_3_h1
videos/set_3/IMG_1115.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1115/frame_294.jpg,h1,images/set_3/IMG_1115/frame_294.jpg,set_3,train,set_3_h1
videos/set_3/IMG_1115.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1115/frame_948.jpg,h1,images/set_3/IMG_1115/frame_948.jpg,set_3,train,set_3_h1
videos/set_3/IMG_1115.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1115/frame_428.jpg,h1,images/set_3/IMG_1115/frame_428.jpg,set_3,train,set_3_h1
videos/set_3/IMG_1116.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1116/frame_774.jpg,a2,images/set_3/IMG_1116/frame_774.jpg,set_3,train,set_3_a2
videos/set_3/IMG_1116.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1116/frame_392.jpg,a2,images/set_3/IMG_1116/frame_392.jpg,set_3,train,set_3_a2
videos/set_3/IMG_1116.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1116/frame_280.jpg,a2,images/set_3/IMG_1116/frame_280.jpg,set_3,train,set_3_a2
videos/set_3/IMG_1116.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1116/frame_372.jpg,a2,images/set_3/IMG_1116/frame_372.jpg,set_3,train,set_3_a2
videos/set_3/IMG_1116.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1116/frame_80.jpg,a2,images/set_3/IMG_1116/frame_80.jpg,set_3,train,set_3_a2
videos/set_3/IMG_1116.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1116/frame_48.jpg,a2,images/set_3/IMG_1116/frame_48.jpg,set_3,train,set_3_a2
videos/set_3/IMG_1116.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1116/frame_108.jpg,a2,images/set_3/IMG_1116/frame_108.jpg,set_3,train,set_3_a2
videos/set_3/IMG_1116.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1116/frame_720.jpg,a2,images/set_3/IMG_1116/frame_720.jpg,set_3,train,set_3_a2
videos/set_3/IMG_1116.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1116/frame_132.jpg,a2,images/set_3/IMG_1116/frame_132.jpg,set_3,train,set_3_a2
videos/set_3/IMG_1116.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1116/frame_422.jpg,a2,images/set_3/IMG_1116/frame_422.jpg,set_3,train,set_3_a2
videos/set_3/IMG_1117.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1117/frame_272.jpg,b2,images/set_3/IMG_1117/frame_272.jpg,set_3,train,set_3_b2
videos/set_3/IMG_1117.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1117/frame_852.jpg,b2,images/set_3/IMG_1117/frame_852.jpg,set_3,train,set_3_b2
videos/set_3/IMG_1117.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1117/frame_108.jpg,b2,images/set_3/IMG_1117/frame_108.jpg,set_3,train,set_3_b2
videos/set_3/IMG_1117.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_3/IMG_1117/frame_686.jpg,b2,images/set_3/IMG_1117/frame_686.jpg,set_3,train,set_3_b2
